State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=682,Old Homepage,30.11.2012,"The meeting of the leadership of the MFA of Abkhazia was held with the representatives  of the scientific and experimental community of the ""Russian Federation Scientific Society of Caucasologists""   ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=684,Old Homepage,03.12.2012,The First Abkhaz Expedition to the Highest Mountain in the World Outside the Himalayas to Be Held on December 20 – January 10. The Purpose of the Project is to Place the Abkhaz Flag on the Aconcagua Peak,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=698,Old Homepage,07.12.2012,Viacheslav Chirikba received the delegation from the city of Inegol of the Republic of Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=700,Old Homepage,03.12.2012,The XI General Assembly of the Unrepresented Nations and Peoples Organization (UNPO) Ends in Geneva Today,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=707,Old Homepage,12.12.2012,The Ministry of Foreign Affairs of the Republic of Abkhazia Congratulates the Russian Foreign Ministry on Constitution Day of the Russian Federation ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=709,Old Homepage,14.12.2012,Abkhazia Commemorates the 20th Anniversary of Lata Tragedy ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=715,Old Homepage,15.12.2012,The Ministry of Foreign Affairs of the Pridnestrovian Moldavian Republic Sends a Note on the Day of Commemoration of Children Killed in the Patriotic War in Abkhazia in 1992-1993,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=722,Old Homepage,16.12.2012,The MFA of the Republic of Abkhazia has sent a note to the Permanent Secretariat of the Bolivarian Alliance on the occasion of the ALBA Day establishment.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=728,Old Homepage,20.12.2012,The Minister of Foreign Affairs V.A. Chirikba sent a congratulatory note to the Rector of the ASU A.A. Gvaramia on the occasion of the 80th anniversary of the Abkhaz State University.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=737,Old Homepage,25.12.2012,"The Ministry of Foreign Affairs of the Republic of Abkhazia Sends Congratulatory Notes to the Foreign Ministries of Nicaragua, Nauru, Vanuatu and Tuvalu ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=741,Old Homepage,25.12.2012,"President of the Republic of Abkhazia, A.Z. Ankvab addressed the People's Assembly - the Parliament of the Republic of Abkhazia",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=742,Old Homepage,26.12.2012,On December 13-14 the Working Visit of the Foreign Minister of the Republic of Abkhazia to the Italian Republic Takes Place,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=749,Old Homepage,28.12.2012,The Deputy Minister and Other Officers of the Abkhaz Ministry of Foreign Affairs Awarded by the Ministry of Defence of the Republic of Abkhazia for Companionship-in-Arms ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=753,Old Homepage,28.12.2012,The press conference of the Minister of Foreign Affairs Viacheslav Chirikba on the results of the work of the Foreign Ministry for 2012 was held. ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=764,Old Homepage,10.01.2013,Checkbook Diplomacy Doesn’t Apply to the United States,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=785,Old Homepage,17.01.2013,Abkhazia Once Again Listed Among the “Partially Free” Societies ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=806,Old Homepage,21.01.2013,"The Head of Mission of the International Red Cross, Luke Haas, Completes His Work in Abkhazia.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=810,Old Homepage,22.01.2013,Foreign Minister Viacheslav Chirikba met with the plenipotentiary representative of the Republic of Abkhazia in the Hellenic Republic Dmitry Karsanidi.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=811,Old Homepage,21.01.2013,The Foreign Minister of the Republic of AbkhaziaV.A. Chirikba Congratulates Elias Jaua on His Appointment as Minister of Foreign Affairs of the Bolivarian Republic of Venezuela,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=812,Old Homepage,22.01.2013,The meeting of the Public Expert Council at the MFA was held,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=813,Old Homepage,23.01.2013,These days delegation from the Republic of Abkhazia stays on the official visit to the Pridnestrovian Moldavian Republic.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=815,Old Homepage,22.01.2013,Delegation of the Abkhaz Ministry of Defence Visits Pridnestrovie  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=816,Old Homepage,23.01.2013,Participants of the Council of Young Diplomats have met with the representatives of the MFA of the Republic of Abkhazia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=824,Old Homepage,23.01.2013,"Meeting of the delegation of the Republic of Abkhazia with the Deputy Prime Minister of the PMR on International Cooperation, Minister of Foreign Affairs of the PMR N. Shtansky.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=826,Old Homepage,24.01.2013,"On January 24 2013, the Leadership of the Foreign Ministry of the Republic of Abkhazia Held Negotiations with the Co-Chairs of the Geneva Discussions on Security and Stability in the South Caucasus",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=836,Old Homepage,31.01.2013,The Ministry of Foreign Affairs of the Republic of Abkhazia Congratulates the Ministry of Foreign Affairs of Nauru on Independence Day,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=841,Old Homepage,01.02.2013,"The Foreign Minister Viacheslav Chirikba met with the head of the ""Pfeiffer"" Ltd. Manfred Pfeiffer.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=861,Old Homepage,03.02.2013,The Leadership of the Foreign Ministry of the Republic of Abkhazia Holds Meeting with the Younger Generation of Compatriots from Syria ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=871,Old Homepage,05.02.2013,The Foreign Minister of the Republic of Abkhazia Viacheslav Chirikba Holds a Meeting with the UNDP Representative and Resident Coordinator Jamie McGoldrick ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=880,Old Homepage,14.02.2013,The Foreign Minister Viacheslav Chirikba Holds a Meeting with the Representative of the Republic of Abkhazia in Syria Sharaf Marschan,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=890,Old Homepage,15.02.2013,Viacheslav Chirikba met with the head of the UNHCR mission Simone Wolken and head of the UNHCR office in Abkhazia Davit Makhmuryan.  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=901,Old Homepage,22.02.2013,Statement by the Federation of Abkhaz Cultural Centers in Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=902,Old Homepage,21.02.2013,Karasin and Chirikba Discuss Topical Issues of the Russian-Abkhaz Relations,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=908,Old Homepage,25.02.2013,"Russia is ready to expand ties with Georgia, but not at the cost of betrayal of brothers in South Ossetia and Abkhazia – Lavrov",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=909,Old Homepage,26.02.2013, Beslan Butba met with  the Member of the Parliament  in Caracas Oranhel Lopez,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=910,Old Homepage,26.02.2013,"The Deputy Minister of Foreign Affairs of the Republic of Abkhazia, Irakli Khintba met with the new head of the International Committee of the Red Cross Mission in Abkhazia George Drndarski",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=911,Old Homepage,26.02.2013,The New Foreign Policy Concept of the Russian Federation Implies the Development of Large-scale Relations of the Russian Federation with Its Allies – Abkhazia and South Ossetia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=914,Old Homepage,27.02.2013,Viacheslav Chirikba: Abkhazia Will Never Renounce Its Independence (Interview to the News Agency GHN),NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=917,Old Homepage,27.03.2013,The President Alexander Ankvab does not expect there will be any real success made in the Geneva process,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=923,Old Homepage,01.03.2013, The President Alexander Ankvab does not expect there will be any real success made in the Geneva process,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=933,Old Homepage,06.03.2013,Viacheslav Chirikba Sends a Letter of Condolences to the Foreign Minister of the Bolivarian Republic of Venezuela Elias Jose Jaua Milano,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=934,Old Homepage,06.03.2013,Igor Akhba visited the Embassy of Venezuela on the occasion of the death of Hugo Chavez,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=935,Old Homepage,07.03.2013,Viacheslav Chirikba Congratulates Fazil Iskander on His Birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=936,Old Homepage,07.03.2013,Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia to the Bolivarian Republic of Venezuela Zaur Gvadjava Visits the Foreign Ministry of Venezuela,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=938,Old Homepage,08.03.2013,A Youth Rally Commemorating the President of the Bolivarian Republic of Venezuela Hugo Chavez Frias Held in Sukhum,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=942,Old Homepage,12.03.2013,"The President of the Republic of Abkhazia Alexander Ankvab Meets With His Holiness, Patriarch of Moscow and All Russia, Kirill ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=945,Old Homepage,13.03.2013,The meeting of the President of the Russian Federation Vladimir Putin with the president of the Republic of Abkhazia Alexander Ankvab in Moscow.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=950,Old Homepage,14.03.2013,"""Contacts between Russia and Abkhazia will only get stronger.""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=963,Old Homepage,15.03.2013,Meeting with the Co-Chairs of the Geneva Discussions on Security and Stability in the South Caucasus Held at the Ministry of Foreign Affairs ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=965,Old Homepage,15.03.2013,20th anniversary of the March offensive was marked in Sukhum ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=981,Old Homepage,22.03.2013,The President Alexander Ankvab and the Foreign Minister Viacheslav Chirikba Discuss the Foreign Policy Issues of Abkhazia ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=982,Old Homepage,22.03.2013,Viacheslav Chirikba sent a congratulatory note to the State Committee for Repatriation.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=994,Old Homepage,22.03.2013,The statement of the Ministry of Foreign Affairs of Abkhazia in connection with the information to withdraw recognition of the Republic of Abkhazia by the Republic of Vanuatu,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=995,Old Homepage,25.03.2013,The XXIII Round of the Geneva Discussions on Security and Stability in the South Caucasus to Be Held in Geneva on March 26-27,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1010,Old Homepage,28.03.2013,The Georgian Side Sabotages Discussion of the Statement on Commitment of the Participants of the Geneva Discussions to the Principle of Non-Use of Force ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1017,Old Homepage,03.04.2013,Sharaf Eddine Abaza Appointed as Representative of the Abkhaz Foreign Ministry in Syria ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1019,Old Homepage,04.04.2013,Irakli Khintba gave a press conference on the results of 23rd round of the Geneva discussions.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1021,Old Homepage,05.04.2013,The State Repatriation Committee Holds a Meeting on the Issue of Repatriation from Syria ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1028,Old Homepage,08.04.2013,Statement of the Foreign Ministry of the Republic of Abkhazia in connection with the Exclusion of Abkhazia from the List of Countries Invited to the International Children’s Festival,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1034,Old Homepage,09.04.2013,"Foreign Minister Viacheslav Chirikba spoke to the MPs within the framework of the ""government hour"".",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1055,Old Homepage,19.04.2013,Viacheslav Chirikba met with the official representative of the Pridnestrovian Moldavian Republic in Abkhazia Garry Kupalba.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1056,Old Homepage,18.04.2013,A new group of compatriots from Syria is preparing to come to Abkhazia. ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1057,Old Homepage,17.04.2013,Extraordinary and Plenipotentiary Ambassador of Abkhazia in Venezuela Zaur Gvadzhava is invited to the inauguration of the President Nicolas Maduro ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1058,Old Homepage,17.04.2013,Abkhazian diplomats Inar Gitsba and Tengiz Tarba arrived in Istanbul for a consultation with the representatives of the Diaspora. ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1071,Old Homepage,19.04.2013,"Viacheslav Chirikba met with the German diplomat Dieter Boden, famous politician and expert on the South Caucasus",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1072,Old Homepage,20.04.2013,A Large Group of 145 Compatriots from Syria Returns to Abkhazia Today,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1073,Old Homepage,23.04.2013,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela, on the occasion of the Day of the Declaration of Independence",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1078,Old Homepage,23.04.2013,"Russia Demands Access to PACE for Abkhazia, S.Ossetia",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=1082,Old Homepage,16.04.2013, Abkhazia is ready to receive repatriates from Syria,NA
